Código,Nome,Enderezo,Concello,Provincia,Cód. postal,Teléfono,Tipo de centro,COORDENADA_X,COORDENADA_Y,TITULARIDADE,ENSINO_CONCERTADO,DEPENDENTE
15021603,EEI de Viñas,San Pantaleon,Paderne,A Coruña,15314,981782090,EEI,43.326958,-8.194442,Pública,Non,Si
15021627,CEIP Emilia Pardo Bazán,Trav. Os Rosais s/n,A Coruña,A Coruña,15011,981276781,CEIP,43.375645,-8.427211,Pública,Non,Si
15021721,CEIP de Zalaeta,"Rúa Curros Enriquez, s/n (Zalaeta)",A Coruña,A Coruña,15002,981211747,CEIP,43.37504,-8.4015045,Pública,Non,Si
15021731,CEIP Plurilingüe de Frións,Lugar de Frións s/n,Ribeira,A Coruña,15967,881867027,CEIP,42.551514,-9.003876,Pública,Non,Si
15021755,IES Cabo Ortegal,Rúa POZO DE PEREIRA 22,Cariño,A Coruña,15360,881960101,IES,43.73842,-7.8785224,Pública,Non,Si
15021767,IES Plurilingüe Castro da Uz,Rúa José Mª Penabad López s/n,As Pontes de García Rodríguez,A Coruña,15320,881930001,IES,43.461285,-7.8535857,Pública,Non,Si
15021779,CEIP da Castellana,A Castellana,Aranga,A Coruña,15317,881880209,CEIP,43.19061,-8.023169,Pública,Non,Si
15021780,CEIP Plurilingüe Bragade,Lugar A Casagrande 15,Oza-Cesuras,A Coruña,15391,881880509,CEIP,43.171375,-8.200758,Pública,Non,Si
15021792,CEIP Salgado Torres,Avenida Pablo Picasso 2,A Coruña,A Coruña,15008,881880830,CEIP,43.347496,-8.410528,Pública,Non,Si
15021809,CEIP Sofía Casanova,Rutis (Santa María),Culleredo,A Coruña,15174,881960290,CEIP,43.314823,-8.381417,Pública,Non,Si
15021810,CEIP Plurilingüe Santa Eulalia de Dumbría,Dumbría (Santa Baia),Dumbría,A Coruña,15151,881880654,CEIP,43.00892,-9.116569,Pública,Non,Si
15021834,CEIP Manuel Masdías,"Rúa Cuco Ruiz, s/n (Caranza)",Ferrol,A Coruña,15406,881938378,CEIP,43.483322,-8.206653,Pública,Non,Si
15021846,CEIP Plurilingüe San Xoán de Filgueira,Rúa Campo de Chao s/n,Ferrol,A Coruña,15405,881938194,CEIP,43.500694,-8.216094,Pública,Non,Si
15021858,CEIP Almirante Juan de Lángara y Huarte,"Estrada de Catabois, 45-71",Ferrol,A Coruña,15405,981322905,CEIP,43.489998,-8.234349,Pública,Non,Si
15021861,CEIP Joaquín Rodríguez Otero,"Campo de Xaviña, s/n (Buño)",Malpica de Bergantiños,A Coruña,15111,881880740,CEIP,43.266342,-8.789665,Pública,Non,Si
15021883,CEIP de Vite I,Avenida BURGO DAS NACIONS s/n,Santiago de Compostela,A Coruña,15705,881867834,CEIP,42.891018,-8.54292,Pública,Non,Si
15021925,CPR Ntra. Sra. del Monte Carmelo,Campo da Feira,A Pobra do Caramiñal,A Coruña,15940,981831304,CPR,42.605015,-8.9392605,Privada,Si,Non
15021950,CEEPR Aspace,Lugar CASTELIÑO 24,Sada,A Coruña,15160,981610312,CEEPR,43.341095,-8.292475,Privada,Si,Non
15021974,EFAG Fonteboa,Rúa FEIRA NOVA s/n,Coristanco,A Coruña,15147,981733051,EFAG,43.187775,-8.751426,Privada,Si,Non
15021986,CPR Cruz Roja Española,Rúa Ferrocarril s/n,A Coruña,A Coruña,15008,981169163,CPR,43.34695,-8.414769,Privada,Si,Non
15022000,CPR Plurilingüe Montegrande,Avenida NUEVA YORK 178,A Coruña,A Coruña,15008,981288177,CPR,43.3072,-8.430639,Privada,Si,Non
15022085,CEIP de Pazos-Comoxo,Aldea Comoxo (estrada Boiro-Noia),Boiro,A Coruña,15938,658144251,CEIP,42.678844,-8.8863945,Pública,Non,Si
15022127,CEIP da Igrexa,Rúa A IGREXA- BRENS,Cee,A Coruña,15299,607612532,CEIP,42.94885,-9.173918,Pública,Non,Si
15022139,EEI da Pereiriña,Bermun,Cee,A Coruña,15270,607516416,EEI,42.99592,-9.191077,Pública,Non,Si
15022152,EEI de Coirós de Arriba,Cruceiro (Coiros de Arriba) 16,Coirós,A Coruña,15316,981796414,EEI,43.250286,-8.166299,Pública,Non,Si
15022310,CEIP A Gándara,"Rúa Colmeote, s/n (Gandara)",Narón,A Coruña,15570,881938386,CEIP,43.49338,-8.196226,Pública,Non,Si
15022322,EEI da Escravitude,Cruces (Santa María),Padrón,A Coruña,15980,644470401,EEI,42.778763,-8.648444,Pública,Non,Si
15022498,CPR Obradoiro,Rúa Obradoiro 49,A Coruña,A Coruña,15190,981281888,CPR,43.318974,-8.425461,Privada,Non,Non
15022577,CEIP de Maciñeira,"Rúa Estrada do Roxal, 17 (Maciñeira)",Neda,A Coruña,15510,881930402,CEIP,43.502613,-8.128665,Pública,Non,Si
15022589,CEIP Lamas de Abade,Lamas de Abade s/n,Santiago de Compostela,A Coruña,15702,981523313,CEIP,42.861423,-8.533518,Pública,Non,Si
15022590,CEIP de Roxos,"Rúa da Barrosa, 74 - Roxos",Santiago de Compostela,A Coruña,15896,881867434,CEIP,42.879242,-8.603611,Pública,Non,Si
15022607,CIFP Ánxel Casal - Monte Alto,Paseo Marítimo 47,A Coruña,A Coruña,15002,881960122,CIFP,43.382893,-8.408693,Pública,Non,Si
15022620,IES de Curtis,Rúa Germán de Castro s/n,Curtis,A Coruña,15310,881880620,IES,43.119564,-8.147864,Pública,Non,Si
15022826,EEI de Aro,Camiño Real 8,Negreira,A Coruña,15838,690178295,EEI,42.916134,-8.77844,Pública,Non,Si
15022981,CEIP Plurilingüe de Centieiras,Rúa Centieiras s/n,Fene,A Coruña,15500,881930133,CEIP,43.470665,-8.170771,Pública,Non,Si
15023041,CEIP de Galán,Rúa Miguel de Cervantes 21,Arteixo,A Coruña,15141,881880903,CEIP,43.32919,-8.481767,Pública,Non,Si
15023053,CEIP Portofaro,"Rúa dos Templarios, (O Temple) 1",Cambre,A Coruña,15679,881880349,CEIP,43.31283,-8.356813,Pública,Non,Si
15023065,CEIP Gonzalo Torrente Ballester,Rúa Souto s/n,Cambre,A Coruña,15181,881960131,CEIP,43.28718,-8.36221,Pública,Non,Si
15023077,CEIP de Gándara-Sofán,Lugar GÁNDARA,Carballo,A Coruña,15108,881880427,CEIP,43.193256,-8.626928,Pública,Non,Si
15023089,CEIP Luís Seoane,Avenida Morro de Canide 1,Oleiros,A Coruña,15177,981617130,CEIP,43.369965,-8.334755,Pública,Non,Si
15023090,IES Macías o Namorado,Rúa Agro do Medio s/n,Padrón,A Coruña,15900,881866760,IES,42.735424,-8.662155,Pública,Non,Si
15023120,CEMU Contrapunto Histórico de Santiago,Praza Salvador Parga 4,Santiago de Compostela,A Coruña,15704,981564808,CEMU,42.881924,-8.541585,Privada,Non,Non
15023132,EOI da Coruña,Rúa da Educación s/n,A Coruña,A Coruña,15011,981279100,EOI,43.370686,-8.423161,Pública,Non,Si
15023223,CEIP de Bemantes,Bemantes,Miño,A Coruña,15635,981798068,CEIP,43.33986,-8.173037,Pública,Non,Si
15023302,IES Manuel Murguía,Avenida Arsenio Iglesias s/n,Arteixo,A Coruña,15142,981601852,IES,43.309734,-8.509539,Pública,Non,Si
15023314,IES de Sabón,Avenida Arsenio Iglesias 47,Arteixo,A Coruña,15142,881960140,IES,43.31208,-8.510397,Pública,Non,Si
15023338,IES Praia Barraña,Avenida Compostela s/n,Boiro,A Coruña,15930,881866601,IES,42.642673,-8.893068,Pública,Non,Si
15023341,CEIP Santa María do Castro,Rúa Valiño - Cesar 55,Boiro,A Coruña,15939,881867032,CEIP,42.619797,-8.874979,Pública,Non,Si
15023363,CEIP Plurilingüe Manuel Murguía,Elviña (San Vicenzo),A Coruña,A Coruña,15192,881960763,CEIP,43.32187,-8.43057,Pública,Non,Si
15023375,CEIP José Cornide Saavedra,Avenida da Sardiñeira s/n,A Coruña,A Coruña,15007,981248796,CEIP,43.34963,-8.417498,Pública,Non,Si
15023399,CPI Plurilingüe Eusebio Lorenzo Baleirón,Tarrio,Dodro,A Coruña,15981,881867041,CPI,42.717476,-8.709702,Pública,Non,Si
15023405,CPI A Xunqueira,Avenida do Mar s/n,Fene,A Coruña,15500,881930110,CPI,43.477863,-8.171633,Pública,Non,Si
15023417,CEP Pilar Maestu Sierra,Lugar Cadreche s/n,A Pobra do Caramiñal,A Coruña,15948,881866287,CEP,42.625397,-8.9262495,Pública,Non,Si
15023430,CEP Xosé María Brea Segade,"Campo Maneiro, 43 E",Rianxo,A Coruña,15985,881867046,CEP,42.682426,-8.825086,Pública,Non,Si
15023466,IES Lamas de Abade,Rúa Raiola 8,Santiago de Compostela,A Coruña,15702,881866611,IES,42.854702,-8.524084,Pública,Non,Si
15023508,CEIP Plurilingüe Virxe do Mar,Rúa Ilas Cíes 2,Narón,A Coruña,15570,881930383,CEIP,43.49744,-8.204582,Pública,Non,Si
15023727,EEI de Muros,Rúa Alameda 4,Muros,A Coruña,15250,881867049,EEI,42.773674,-9.058919,Pública,Non,Si
15023740,CEIP A Solaina,Rúa CARDENAL CISNEROS s/n,Narón,A Coruña,15570,881930373,CEIP,43.50064,-8.20205,Pública,Non,Si
15023910,CEIP Martagona,Rúa Martagona s/n,Melide,A Coruña,15800,881866149,CEIP,42.91674,-8.006281,Pública,Non,Si
15024045,EEI de Areas,Adragonte (Santiago),Paderne,A Coruña,15314,649180677,EEI,43.29487,-8.137906,Pública,Non,Si
15024112,EEI do Gaioso,O Gaioso,Santiago de Compostela,A Coruña,15896,981549575,EEI,42.853073,-8.514682,Pública,Non,Si
15024215,EEI de Fontelo,Santa María De Ois (Santa María),Coirós,A Coruña,15316,639709895,EEI,43.247227,-8.163167,Pública,Non,Si
15024227,CEIP de Pazos,Serantes (San Salvador),Ferrol,A Coruña,15405,881930322,CEIP,43.509026,-8.231474,Pública,Non,Si
15024239,CEIP dos Muíños,Moraime (San Xulián),Muxía,A Coruña,15125,881880787,CEIP,43.08109,-9.190584,Pública,Non,Si
15024513,CIFP Someso,Rúa Someso 6,A Coruña,A Coruña,15008,881880001,CIFP,43.338642,-8.412233,Pública,Non,Si
15024756,EEI de Carballosa,San Pedro De Muro (San Pedro),Porto do Son,A Coruña,15994,600732091,EEI,42.62041,-9.027886,Pública,Non,Si
15024771,CEP Plurilingüe de Carreira,Rúa Pé do Corniño s/n,Ribeira,A Coruña,15967,881866351,CEP,42.544987,-9.01192,Pública,Non,Si
15024884,CPR Plurilingüe Rias Altas,Estrada da Zapateira s/n,Culleredo,A Coruña,15174,981174371,CPR,43.31477,-8.41078,Privada,Si,Non
15024896,CEIP Plurilingüe de Nétoma-Razo,Rúa Pacífico 20,Carballo,A Coruña,15107,881880431,CEIP,43.28482,-8.712898,Pública,Non,Si
15024902,CEIP Plurilingüe Wenceslao Fernández Flórez,Avenida Ferrocarril 17-19,A Coruña,A Coruña,15007,881960300,CEIP,43.35166,-8.409513,Pública,Non,Si
15024938,CEIP de Esteiro,Avenida de Vigo,Ferrol,A Coruña,15403,981352904,CEIP,43.482826,-8.221127,Pública,Non,Si
15024941,CEIP Plurilingüe A Laxe,"Rúa A Torre, Valón",Ferrol,A Coruña,15593,881930326,CEIP,43.494503,-8.267684,Pública,Non,Si
15024951,CEIP Plurilingüe de Louro,Rúa Agra de Filgueira s/n,Muros,A Coruña,15291,981827753,CEIP,42.76534,-9.084971,Pública,Non,Si
15024963,CEIP Plurilingüe de Andrade,"Andrade, 39 A",Pontedeume,A Coruña,15614,881930471,CEIP,43.387577,-8.166012,Pública,Non,Si
15024975,CEIP Pío XII,Rúa Poza de Bar s/n,Santiago de Compostela,A Coruña,15705,881866419,CEIP,42.879578,-8.551851,Pública,Non,Si
15025025,CEIP San Francisco Javier,Ronda de Outeiro 72,A Coruña,A Coruña,15009,881960980,CEIP,43.35205,-8.402438,Pública,Non,Si
15025037,CEIP Sagrada Familia,Ronda de Outeiro 211,A Coruña,A Coruña,15007,881960316,CEIP,43.357193,-8.4184885,Pública,Non,Si
15025050,CEIP Ramón María del Valle-Inclán,Avenida R.Mª Valle-Inclan,Oleiros,A Coruña,15172,881960324,CEIP,43.3355,-8.363434,Pública,Non,Si
15025062,CEIP de Portosín,"Praia, s/n (Portosin)",Porto do Son,A Coruña,15999,881866313,CEIP,42.758263,-8.949996,Pública,Non,Si
15025074,CEIP O Marbán,Rúa A Igrexa 45,As Somozas,A Coruña,15565,881938101,CEIP,43.534332,-7.941581,Pública,Non,Si
15025116,CPR Santa Apolonia,Rúa Poza Real 5,Santiago de Compostela,A Coruña,15899,981520273,CPR,42.86007,-8.567253,Privada,Non,Non
15025220,CEP Plurilingüe de Ventín,Ventin,Ames,A Coruña,15895,881867490,CEP,42.85087,-8.588841,Pública,Non,Si
15025244,CPR Radio ECCA,Rúa Bugalla Marquesi,A Coruña,A Coruña,15008,981293658,CPR,43.345894,-8.4090185,Privada,Non,Non
15025256,CEIP Alfredo Brañas,Rúa Porta Santa 19,A Laracha,A Coruña,15145,881880700,CEIP,43.250202,-8.556235,Pública,Non,Si
15025268,IES As Telleiras,Estrada Cedeira km.1,Narón,A Coruña,15570,881930350,IES,43.51464,-8.18901,Pública,Non,Si
15025281,CEIP de Olveira,Rúa A Igrexa 75,Ribeira,A Coruña,15969,881866347,CEIP,42.587135,-9.0485935,Pública,Non,Si
15025301,IES Arcebispo Xelmírez II,Rúa Irmandiños 15,Santiago de Compostela,A Coruña,15704,881867055,IES,42.8929,-8.534361,Pública,Non,Si
15025347,CEEPR Aspanaes-Duques de Lugo,Rúa da Raiola 6,Santiago de Compostela,A Coruña,15702,981596589,CEEPR,42.862442,-8.536143,Privada,Si,Non
15025359,CEEPR Aspanaes,San Pedro de Leixa s/n,Ferrol,A Coruña,15405,981320091,CEEPR,43.510372,-8.214275,Privada,Si,Non
15025487,CEIP Campomaior,Travesa de Campomaior s/n,Ordes,A Coruña,15680,881880886,CEIP,43.079655,-8.412578,Pública,Non,Si
15025530,IES da Pobra do Caramiñal,Xobre (Maño),A Pobra do Caramiñal,A Coruña,15940,881867064,IES,42.59587,-8.928558,Pública,Non,Si
15025542,CEIP Xuño,Xuño,Porto do Son,A Coruña,15995,881866301,CEIP,42.638462,-9.032998,Pública,Non,Si
15025554,CEIP Emilio González López,"Rúa Lamelas, 21 (Lema)",Cambre,A Coruña,15659,881880363,CEIP,43.274956,-8.319403,Pública,Non,Si
15025566,IES Ferrol Vello,"Rúa Alonso Lopez, s/n (Ferrol Vello)",Ferrol,A Coruña,15401,881930291,IES,43.480488,-8.244617,Pública,Non,Si
15025581,CPREX Chester College Internat. School,Travesa de Montouto 2,Teo,A Coruña,15894,981819160,CPREX,42.838814,-8.544368,Privada,Non,Non
15025611,IES Monte das Moas,Rúa José María Hernansaez 23,A Coruña,A Coruña,15009,981284377,IES,43.350418,-8.394198,Pública,Non,Si
15025621,EPAPU Eduardo Pondal,Rúa da Educación 3 2º andar,A Coruña,A Coruña,15011,881960901,EPAPU,43.370552,-8.423923,Pública,Non,Si
15025633,CEIP Plurilingüe Os Casais,Lugar da Armada,Fene,A Coruña,15520,881930124,CEIP,43.44978,-8.190189,Pública,Non,Si
15025645,IES Ricardo Carballo Calero,Avenida Castelao s/n,Ferrol,A Coruña,15406,881938138,IES,43.48311,-8.204942,Pública,Non,Si
15025657,IES de Mugardos,Rúa O Cristo s/n,Mugardos,A Coruña,15620,881938200,IES,43.458893,-8.261354,Pública,Non,Si
15025670,CEIP Plurilingüe Isidro Parga Pondal,"Camiño do Saber, s/n (Porto de Santa Cruz)",Oleiros,A Coruña,15179,881880802,CEIP,43.3472,-8.342604,Pública,Non,Si
15025682,IES Fraga do Eume,Rúa Ricardo Sanchez 3,Pontedeume,A Coruña,15600,881930455,IES,43.406437,-8.16811,Pública,Non,Si
15025694,IES Moncho Valcarce,Rúa Jose M. Penabad Lopez s/n,As Pontes de García Rodríguez,A Coruña,15320,881930055,IES,43.459557,-7.854728,Pública,Non,Si
15025712,IES Antonio Fraguas Fraguas,Rúa Londres 10,Santiago de Compostela,A Coruña,15703,981588498,IES,42.881245,-8.530136,Pública,Non,Si
15025724,CEIP Plurilingüe Os Tilos,Rúa Ameneiro 21,Teo,A Coruña,15894,881866735,CEIP,42.843174,-8.538406,Pública,Non,Si
15025751,EPAPU Sta. María de Caranza,Rúa Luis de Requesens s/n,Ferrol,A Coruña,15406,881938317,EPAPU,43.485493,-8.209174,Pública,Non,Si
15025827,CPR Anxela,Rúa Francisco Añon 7,A Coruña,A Coruña,15010,981253025,CPR,43.362835,-8.418067,Privada,Non,Non
15026029,IES Isaac Díaz Pardo,A Laguna 19,Sada,A Coruña,15160,881880942,IES,43.346786,-8.255314,Pública,Non,Si
15026030,IES Terra de Xallas,Rúa Rosalía de Castro s/n,Santa Comba,A Coruña,15840,881867080,IES,43.03502,-8.816558,Pública,Non,Si
15026111,CRA de Narón,Lugar San Xiao s/n,Narón,A Coruña,15578,881930366,CRA,43.530693,-8.16472,Pública,Non,Si
15026121,IES Plurilingüe Xosé Neira Vilas,Rúa Xose Neira Vilas 3,Oleiros,A Coruña,15172,881880858,IES,43.336914,-8.372735,Pública,Non,Si
15026169,CRA de Teo,Lugar Solláns 77,Teo,A Coruña,15886,881867105,CRA,42.82551,-8.573377,Pública,Non,Si
15026194,CEIP Plurilingüe A Fraga,Avenida da Habana s/n,As Pontes de García Rodríguez,A Coruña,15320,881938156,CEIP,43.45031,-7.844976,Pública,Non,Si
15026236,EEI da Angustia,Campo ANGUSTIA,A Pobra do Caramiñal,A Coruña,15948,636485074,EEI,42.619255,-8.92445,Pública,Non,Si
15026352,IES Brión,Paseo de Pedrouzos 3,Brión,A Coruña,15865,881866058,IES,42.862446,-8.677665,Pública,Non,Si
15026376,IES Punta Candieira,Rúa do Ensino s/n,Cedeira,A Coruña,15350,881930076,IES,43.657467,-8.047238,Pública,Non,Si
15026388,IES Plurilingüe Fontexería,Rúa Agra de Baño 21,Muros,A Coruña,15259,881867110,IES,42.788845,-9.062742,Pública,Non,Si
15026391,IES Xulián Magariños,Rúa Castelao s/n,Negreira,A Coruña,15830,881867126,IES,42.912968,-8.732779,Pública,Non,Si
15026406,IES Eduardo Pondal,Rúa Teresa Mosquera Manso s/n,Ponteceso,A Coruña,15110,881880924,IES,43.240124,-8.891244,Pública,Non,Si
15026418,IES Terra de Soneira,Gandara 25,Vimianzo,A Coruña,15129,881866519,IES,43.10427,-9.042129,Pública,Non,Si
15026421,IES Plurilingüe Rafael Dieste,Ronda de Outeiro 334,A Coruña,A Coruña,15011,881960930,IES,43.3689,-8.424078,Pública,Non,Si
15026455,IES Terra de Trasancos,Camiño REAL s/n,Narón,A Coruña,15570,881938159,IES,43.514427,-8.18601,Pública,Non,Si
15026492,CMUS Superior da Coruña,Rúa Manuel Murguía s/n,A Coruña,A Coruña,15011,981141295,CMUS,43.368923,-8.423391,Pública,Non,Si
15026509,CRA de Valdoviño,Aldea Taraza s/n 1º,Valdoviño,A Coruña,15550,623105879,CRA,43.598408,-8.184914,Pública,Non,Si
15026546,EOI de Ferrol,Rúa Real 29,Ferrol,A Coruña,15402,981324025,EOI,43.485313,-8.22964,Pública,Non,Si
15026637,CEIP de Barouta,Ames (San Tomé),Ames,A Coruña,15229,881867455,CEIP,42.91031,-8.654732,Pública,Non,Si
15026649,CPR Divino Maestro,Lugar VIRXE DO MONTE 6,A Pobra do Caramiñal,A Coruña,15940,981830011,CPR,42.609604,-8.939814,Privada,Si,Non
15026650,CMUS Elemental de Betanzos,Praza de Galicia,Betanzos,A Coruña,15300,981773696,CMUS,43.282352,-8.211901,Pública,Non,Non
15026662,CMUS Profesional de Carballo,Rúa do Pan s/n,Carballo,A Coruña,15100,981704300,CMUS,43.211384,-8.695722,Pública,Non,Non
15026698,IES Espiñeira,Espiñeira,Boiro,A Coruña,15930,881866630,IES,42.656757,-8.882314,Pública,Non,Si
15026704,IES David Buján,Camiño dos Cacharros 1,Cambre,A Coruña,15181,881961200,IES,43.28671,-8.354805,Pública,Non,Si
15026716,IES Plurilingüe Adormideras,Rúa Juan Sebastián Elcano 28,A Coruña,A Coruña,15002,881880086,IES,43.38317,-8.396291,Pública,Non,Si
15026728,CMUS Profesional de Culleredo,Avd.de la Coruña s/n,Culleredo,A Coruña,15670,981667798,CMUS,43.316315,-8.36507,Pública,Non,Non
15026731,IES Campo de San Alberto,Rúa Egas Moniz 6,Noia,A Coruña,15200,881867135,IES,42.787224,-8.887714,Pública,Non,Si
15026741,CMUS Profesional das Pontes de G.Rodríg.,Avenida das Veigas s/n,As Pontes de García Rodríguez,A Coruña,15320,981440024,CMUS,43.45081,-7.862783,Pública,Non,Non
15026753,IES A Pontepedriña,Rúa Amor Ruibal (A Pontepedriña),Santiago de Compostela,A Coruña,15702,881867152,IES,42.86785,-8.546486,Pública,Non,Si
15026765,CEIP Milladoiro,Rúa VENTORRILLO s/n,Malpica de Bergantiños,A Coruña,15113,881880736,CEIP,43.32086,-8.817515,Pública,Non,Si
15026777,CEIP Plurilingüe Pepe de Xan Baña,Traba,Santa Comba,A Coruña,15848,881866641,CEIP,43.061817,-8.747264,Pública,Non,Si
15026789,CEIP Baíñas,Baíñas (Santo Antoíño),Vimianzo,A Coruña,15127,881960010,CEIP,43.02998,-9.023679,Pública,Non,Si
15026807,IES Félix Muriel,Rúa MARÍA ANA MOGAS 1,Rianxo,A Coruña,15920,881866646,IES,42.65336,-8.808031,Pública,Non,Si
15026947,CEMU Profesional Obradoiro,"Rúa Feans, 152 - (Apartado 1189)",A Coruña,A Coruña,15190,981281888,CEMU,43.318947,-8.425463,Privada,Non,Non
15026960,CEIP de Ponzos,Rúa Ponzos s/n,Ferrol,A Coruña,15404,981370480,CEIP,43.48912,-8.2162285,Pública,Non,Si
15027010,CDAN Profesional da Coruña,"Rúa Franxa, 14 - Pazo de Martelo",A Coruña,A Coruña,15001,981080181,CDAN,43.370968,-8.397063,Pública,Non,Non
15027022,CMUS Profesional Federico Paz Carbajal,Rúa Frai Xosé Dos Santos 7,Noia,A Coruña,15200,981824885,CMUS,42.77871,-8.891314,Pública,Non,Non
15027046,CPR Raiola,Rúa Raiola 2,Santiago de Compostela,A Coruña,15702,981594060,CPR,42.86198,-8.536361,Privada,Si,Non
15027058,IES As Fontiñas,Rúa ESTOCOLMO 5,Santiago de Compostela,A Coruña,15707,881866661,IES,42.886105,-8.523109,Pública,Non,Si
15027125,IES de Viós,Lugar de Poceiro 8,Abegondo,A Coruña,15318,881960793,IES,43.202614,-8.285016,Pública,Non,Si
15027149,CEIP de Cespón,Cespon,Boiro,A Coruña,15991,881866691,CEIP,42.673,-8.860817,Pública,Non,Si
15027162,CMUS Profesional de Melide,Rúa Galicia s/n,Melide,A Coruña,15800,981507929,CMUS,42.916096,-8.014419,Pública,Non,Non
15027216,IES Fernando Esquío,Rúa Empedron 16,Neda,A Coruña,15510,881930387,IES,43.513885,-8.150991,Pública,Non,Si
15027228,IES María Casares,Avenida CHE GUEVARA 140,Oleiros,A Coruña,15179,981626344,IES,43.339947,-8.351476,Pública,Non,Si
15027241,CEIP Juan Fernández Latorre,Rúa Casanova de Eiris 26,A Coruña,A Coruña,15009,981133029,CEIP,43.3488,-8.398034,Pública,Non,Si
15027253,CEIP Isaac Díaz Pardo,"Avenida Ribados, s/n (Carcabelos)",Culleredo,A Coruña,15670,881880608,CEIP,43.312576,-8.371925,Pública,Non,Si
15027307,IES Isidro Parga Pondal,Muiño da Pintura,Carballo,A Coruña,15100,881880371,IES,43.221916,-8.69084,Pública,Non,Si
15027319,IES de Sar,Rúa BERNARDO BARREIRO DE V.V. s/n,Santiago de Compostela,A Coruña,15702,881867162,IES,42.87447,-8.540165,Pública,Non,Si
15027332,CEIP das Fontiñas,Rúa de Roma 21,Santiago de Compostela,A Coruña,15707,981543175,CEIP,42.884575,-8.523638,Pública,Non,Si
15027368,IES Maximino Romero de Lema,Prado da Torre s/n,Zas,A Coruña,15150,881960015,IES,43.14454,-8.956625,Pública,Non,Si
15027381,ESMU Municipal de Padrón,Praza Rodriguez Cobian s/n,Padrón,A Coruña,15900,981810451,ESMU,42.739326,-8.661486,Pública,Non,Non
15027393,CEIP Xesús San Luís Romero,Rúa Fotografo Xose Vidal s/n,Carballo,A Coruña,15100,881880415,CEIP,43.205555,-8.688925,Pública,Non,Si
15027401,CEIP Ana María Diéguez,Atalaia s/n,Rianxo,A Coruña,15984,881867175,CEIP,42.679123,-8.793674,Pública,Non,Si
15027411,IES de Cacheiras,Costenla 36,Teo,A Coruña,15883,881866473,IES,42.819927,-8.555699,Pública,Non,Si
15027423,CPR Dolores Ramos - Manuel Peleteiro,Rúa Santiago Leon de Caracas s/n,Santiago de Compostela,A Coruña,15701,981597266,CPR,42.87123,-8.546233,Privada,Non,Non
15027447,EDANPR BSdanza,"Rúa Nova de Abaixo 16, galerías",Santiago de Compostela,A Coruña,15701,676256788,EDANPR,42.874672,-8.550657,Privada,Non,Non
15027484,CEMU Profesional Peleteiro,Rúa Monte Redondo,Santiago de Compostela,A Coruña,15702,981591475,CEMU,42.851418,-8.536125,Privada,Non,Non
15027496,EDANPR Armonía,"Rúa Teresa Herrera, 9 - 1º",A Coruña,A Coruña,15004,981210304,EDANPR,43.36717,-8.407884,Privada,Non,Non
15027502,CEE Manuel López Navalón,Lugar CASAS DO REGO 20,Santiago de Compostela,A Coruña,15898,981562977,CEE,42.8849,-8.556718,Pública,Non,Si
15027514,ESMU Municipal de Porto do Son,"Rúa Santo Andre, 51 (Portosin)",Porto do Son,A Coruña,15999,981867412,ESMU,42.75838,-8.948085,Pública,Non,Non
15027526,CEIP Mestre Pastor Barral,Camiño Real s/n,Melide,A Coruña,15800,881866132,CEIP,42.908478,-8.017841,Pública,Non,Si
15027551,CRA de Rianxo,Lugar Asados,Rianxo,A Coruña,15984,981863305,CRA,42.67756,-8.793144,Pública,Non,Si
15027575,EMUSPR Estudio,Rúa Neira de Mosquera 7,Santiago de Compostela,A Coruña,15702,981561895,EMUSPR,42.875984,-8.542236,Privada,Non,Non
15027587,ESMU Municipal de Arzúa,Rúa Santiago 2,Arzúa,A Coruña,15810,981500934,ESMU,42.928165,-8.168024,Pública,Non,Non
15027605,ESMU Municipal de Carnota,San Mamede De Carnota (San Mamede),Carnota,A Coruña,15293,981857032,ESMU,42.89351,-9.135889,Pública,Non,Non
15027617,CMUS Profesional Xan Viaño,Avenida DO MAR - CARANZA 2-4,Ferrol,A Coruña,15406,981333317,CMUS,43.48465,-8.21067,Pública,Non,Si
15027629,EMUSPR Allegro,Centro Comerc. Os Tilos - Local 54/55,Teo,A Coruña,15886,981801684,EMUSPR,42.844822,-8.540172,Privada,Non,Non
15027654,IES Agra de Leborís,Rúa Rosalia de Castro s/n,A Laracha,A Coruña,15145,881880676,IES,43.24661,-8.584152,Pública,Non,Si
15027666,ESMU Municipal de Cee,"Rúa da Escola, s/n (Escabanas)",Cee,A Coruña,15270,981745100,ESMU,42.9543,-9.188625,Pública,Non,Non
15027678,CEEPR ASPANAES,"Rúa Areosa, Poboado das Veigas s/n",As Pontes de García Rodríguez,A Coruña,15320,981450542,CEEPR,43.44865,-7.8604817,Privada,Si,Non
15027691,IES de Porto do Son,Rúa As Laxes 18,Porto do Son,A Coruña,15970,881866707,IES,42.731667,-8.990914,Pública,Non,Si
15027708,CEIP Plurilingüe Ría do Burgo,Rúa MARÍA CAGIAO 8,Culleredo,A Coruña,15174,881961083,CEIP,43.320606,-8.378588,Pública,Non,Si
15027711,IES Leliadoura,Frións,Ribeira,A Coruña,15967,881867186,IES,42.553886,-9.005892,Pública,Non,Si
15027721,IES Plurilingüe de Ames,"Rúa Peregrina, s/n (Bertamirans)",Ames,A Coruña,15220,881866729,IES,42.86812,-8.658323,Pública,Non,Si
