Código,Nome,Enderezo,Concello,Provincia,Cód. postal,Teléfono,Tipo de centro,COORDENADA_X,COORDENADA_Y,TITULARIDADE,ENSINO_CONCERTADO,DEPENDENTE
36000031,CEIP Antonio Carpintero,"Rúa Miguel Davila, s/n (Consistorio)",Arbo,Pontevedra,36430,886110092,CEIP,42.113,-8.3135605,Pública,Non,Si
36000181,CEIP Amor Ruibal,Perdecanai (Santa María),Barro,Pontevedra,36194,886151996,CEIP,42.52386,-8.637228,Pública,Non,Si
36000247,CPI de Cova Terreña,Dolores Agrelo s/n,Baiona,Pontevedra,36300,886120001,CPI,42.116703,-8.852749,Pública,Non,Si
36000302,CEP de Sabarís,"Avenida Doutor Fariñas, 26 (Sabarís)",Baiona,Pontevedra,36393,886110143,CEP,42.108253,-8.820155,Pública,Non,Si
36000326,CEIP Plurilingüe Montemogos,Rúa Montemogos s/n,Bueu,Pontevedra,36937,886151115,CEIP,42.325676,-8.80829,Pública,Non,Si
36000341,CEIP Plurilingüe A Pedra,Rúa A Pedra 26,Bueu,Pontevedra,36930,886159712,CEIP,42.32063,-8.786356,Pública,Non,Si
36000351,CPR Plurilingüe Virgen Milagrosa,Rúa Fontenla 55,Bueu,Pontevedra,36930,986320143,CPR,42.324768,-8.787239,Privada,Si,Non
36000363,ESCO DE FP MARÍTIMO PESQUEIRA,Rúa Pazos Fontenla s/n,Bueu,Pontevedra,36930,986321143,ESCO,42.326904,-8.781408,Pública,Non,Non
36000375,CEIP Plurilingüe da Torre-Cela,A Torre 75,Bueu,Pontevedra,36939,886151111,CEIP,42.328075,-8.759383,Pública,Non,Si
36000405,CPI Plurilingüe Alfonso VII,Rúa Jose Salgado 18,Caldas de Reis,Pontevedra,36650,886159005,CPI,42.60395,-8.637249,Pública,Non,Si
36000417,CPR Plurilingüe San Fermín,Rúa Fermín Mosquera 2,Caldas de Reis,Pontevedra,36650,986540075,CPR,42.60415,-8.647162,Privada,Si,Non
36000429,CPR Plurilingüe La Encarnación,Avenida Dolores Mosquera 4,Caldas de Reis,Pontevedra,36650,986540052,CPR,42.606026,-8.643172,Privada,Si,Non
36000478,CEP Antonio Magariños Pastoriza,Avenida Vilariño 29,Cambados,Pontevedra,36630,886151181,CEP,42.515938,-8.811647,Pública,Non,Si
36000481,IES Ramón Cabanillas,Avenida Rosalía Castro s/n,Cambados,Pontevedra,36630,886151913,IES,42.51929,-8.810976,Pública,Non,Si
36000508,CEIP Plurilingüe de Castrelo,Rúa A BOUZA 96,Cambados,Pontevedra,36639,886151171,CEIP,42.4805,-8.807344,Pública,Non,Si
36000569,CPR Salesianos A Mercé,Serantellos 1,Cambados,Pontevedra,36639,986542750,CPR,42.489773,-8.802516,Privada,Si,Non
36000648,CEIP Plurilingüe Enrique Barreiro Piñeiro,Rúa Sineiro,Cambados,Pontevedra,36633,886151188,CEIP,42.518105,-8.792635,Pública,Non,Si
36000685,CEIP Pedro Antonio Cerviño,A Lagoa,Campo Lameiro,Pontevedra,36110,886151205,CEIP,42.54235,-8.543337,Pública,Non,Si
36000831,CPR Plurilingüe Sagrada Familia,Avenida Xose Graña 44,Cangas,Pontevedra,36945,986329575,CPR,42.281048,-8.81935,Privada,Si,Non
36000843,EMUSPR Agrupación Musical do Rosal,Rúa Couso s/n - Auditorio do Concello,O Rosal,Pontevedra,36770,986626130,EMUSPR,41.935146,-8.83549,Privada,Non,Non
36000867,EMUSPR Atlántida,"Rúa dos Canteiros, 53 - Matama",Vigo,Pontevedra,36213,986236389,EMUSPR,42.20122,-8.733916,Privada,Non,Non
36000879,CEIP Nazaret,Rúa REAL-NAZARET s/n,Cangas,Pontevedra,36940,886120344,CEIP,42.264942,-8.786092,Pública,Non,Si
36000910,CPR Plurilingüe Casa de la Virgen,Rúa Rodeira 12,Cangas,Pontevedra,36940,986392313,CPR,42.261295,-8.766049,Privada,Si,Non
36000922,IES María Soliño,Monte Carrasco 3,Cangas,Pontevedra,36940,886120012,IES,42.27752,-8.791502,Pública,Non,Si
36000934,CEIP do Castrillón-Coiro,Rúa O Castrillón s/n,Cangas,Pontevedra,36947,886110172,CEIP,42.274807,-8.771778,Pública,Non,Si
36001008,CPR Plurilingüe Compañía de María,"Rúa Enseñanza, 19 - Cima de Vila",Cangas,Pontevedra,36940,986300580,CPR,42.267895,-8.787255,Privada,Si,Non
36001033,CEIP Plurilingüe de San Roque de Darbo,Rúa San Roque Darbo,Cangas,Pontevedra,36940,886120954,CEIP,42.2565,-8.795103,Pública,Non,Si
36001057,CEIP do Hío,Rúa Antonio Graña 27,Cangas,Pontevedra,36948,886110182,CEIP,42.266632,-8.825498,Pública,Non,Si
36001148,CPI da Cañiza,Acceso o Parque s/n,A Cañiza,Pontevedra,36880,886120020,CPI,42.218502,-8.281298,Pública,Non,Si
36001240,EEI de Dimo,Dimo (San Pedro),Catoira,Pontevedra,36612,636456887,EEI,42.6692,-8.695421,Pública,Non,Si
36001252,CPI do Progreso,"Paseo das Lombas, 2 (O Progreso)",Catoira,Pontevedra,36612,886159201,CPI,42.6706,-8.722962,Pública,Non,Si
36001343,CEIP San Xoán Bautista,"Rúa das Longas, 23 (Cerdedo)",Cerdedo-Cotobade,Pontevedra,36139,986753053,CEIP,42.53356,-8.389037,Pública,Non,Si
36001550,CEIP Plurilingüe de Carballedo,Cuqueira s/n,Cerdedo-Cotobade,Pontevedra,36856,886151213,CEIP,42.47472,-8.476296,Pública,Non,Si
36001562,EMUSPR Unión de Guláns,O Casal 31,Ponteareas,Pontevedra,36861,986661197,EMUSPR,42.154305,-8.538802,Privada,Non,Non
36001665,CEIP de Tenorio,O Rio Tenorio,Cerdedo-Cotobade,Pontevedra,36120,886151217,CEIP,42.46265,-8.560733,Pública,Non,Si
36001690,CEIP Antonio Blanco Rodríguez,Rúa Lamela 6,Covelo,Pontevedra,36872,886110389,CEIP,42.231037,-8.365444,Pública,Non,Si
36001707,CEIP Plurilingüe Manuel Sieiro,Estrada GARCIA NEIRA 23,Crecente,Pontevedra,36420,886110194,CEIP,42.14744,-8.223652,Pública,Non,Si
36001975,CEIP Pío Cabanillas Gallas,Rúa O Castro,Dozón,Pontevedra,36518,986780472,CEIP,42.56832,-8.047971,Pública,Non,Si
36002220,CEIP Cabada Vázquez,Codeseda (San Xurxo),A Estrada,Pontevedra,36684,886151042,CEIP,42.61778,-8.444961,Pública,Non,Si
36002323,CPR Plurilingüe Nuestra Señora de Lourdes,Rúa do Cruceiro 32,A Estrada,Pontevedra,36680,986570874,CPR,42.69137,-8.493278,Privada,Si,Non
36002335,IES Manuel García Barros,Rúa da Cultura s/n,A Estrada,Pontevedra,36681,986590104,IES,42.692513,-8.503903,Pública,Non,Si
36002347,CEIP Pérez Viondi,Rúa PEREZ VIONDI 46,A Estrada,Pontevedra,36680,886151028,CEIP,42.687088,-8.491589,Pública,Non,Si
36002359,IES Plurilingüe Antón Losada Diéguez,Rúa da Cultura s/n,A Estrada,Pontevedra,36680,886151924,IES,42.69289,-8.505112,Pública,Non,Si
36002773,CEIP do Foxo,Rúa Foxo s/n,A Estrada,Pontevedra,36686,886151046,CEIP,42.70445,-8.408848,Pública,Non,Si
36003111,CEIP Nosa Señora das Dores,Rúa MALEITAS s/n,Forcarei,Pontevedra,36550,886151968,CEIP,42.58506,-8.355131,Pública,Non,Si
36003170,CEIP de Soutelo de Montes,Soutelo de Montes,Forcarei,Pontevedra,36560,886151237,CEIP,42.534943,-8.295004,Pública,Non,Si
36003388,CEIP Doutor Suárez,Rúa das Escolas 7,Fornelos de Montes,Pontevedra,36847,886151241,CEIP,42.341194,-8.452595,Pública,Non,Si
36003480,CEIP de Agolada,Avenida do IRYDA (Agolada) 20,Agolada,Pontevedra,36520,886151078,CEIP,42.761765,-8.022476,Pública,Non,Si
36003662,CEIP Plurilingüe Chano Piñeiro,Rúa Pousa de Fontan,Gondomar,Pontevedra,36388,886110233,CEIP,42.11263,-8.768636,Pública,Non,Si
36003807,CEIP Rosalía de Castro,Rúa Rosalia de Castro 22,O Grove,Pontevedra,36980,886151434,CEIP,42.492416,-8.867726,Pública,Non,Si
36003820,CPR Nuestra Señora del Carmen,Rúa Luis A.Mestre 31,O Grove,Pontevedra,36980,986730914,CPR,42.492016,-8.8659935,Privada,Si,Non
36003832,CEIP Valle-Inclán,Ardia 14,O Grove,Pontevedra,36980,986735096,CEIP,42.4808,-8.860602,Pública,Non,Si
36003959,CEIP Manuel Rodríguez Sinde,Rúa Circunvalacion,A Guarda,Pontevedra,36780,886110086,CEIP,41.899452,-8.870891,Pública,Non,Si
36003960,CPR Plurilingüe Padres Somascos,Rúa Pacifico Rodriguez 6,A Guarda,Pontevedra,36780,986610975,CPR,41.90186,-8.871582,Privada,Si,Non
36003996,CPR Plurilingüe San José,Camiño de Curras 2,A Guarda,Pontevedra,36780,986611165,CPR,41.905815,-8.866154,Privada,Si,Non
36004095,CEIP Manuel Rivero,Rúa MARUJA GUTIÉRREZ,Lalín,Pontevedra,36500,986783936,CEIP,42.65776,-8.10785,Pública,Non,Si
36004101,CEIP Xesús Golmar,Rúa E 9,Lalín,Pontevedra,36500,886151272,CEIP,42.66354,-8.106633,Pública,Non,Si
36004113,CPR Plurilingüe Sagrado Corazón,Rúa Penatoares 1,Lalín,Pontevedra,36500,986780026,CPR,42.663914,-8.108548,Privada,Si,Non
36004137,IES Ramón Mª Aller Ulloa,Rúa Banda de Música de Lalín 6,Lalín,Pontevedra,36500,986780114,IES,42.663982,-8.106101,Pública,Non,Si
36004149,CEIP Xoaquín Loriga,Lugar Prado s/n,Lalín,Pontevedra,36512,986794016,CEIP,42.68073,-8.180114,Pública,Non,Si
36004174,CEIP Plurilingüe Vicente Arias de la Maza,Lugar Vilatuxe s/n,Lalín,Pontevedra,36519,986783094,CEIP,42.614216,-8.192984,Pública,Non,Si
36004460,CEIP de Ardán,Ardán (Santa María),Marín,Pontevedra,36912,886151331,CEIP,42.349728,-8.745311,Pública,Non,Si
36004472,CEIP do Carballal,"Viñas Blancas, s/n (O Carballal)",Marín,Pontevedra,36915,886151357,CEIP,42.383244,-8.689098,Pública,Non,Si
36004484,CEIP da Laxe,Rúa REPUBLICA ARXENTINA 40,Marín,Pontevedra,36900,886151345,CEIP,42.388523,-8.694205,Pública,Non,Si
36004496,CEP de Sequelo-Marín,Rúa ENRIQUE TURRALL s/n,Marín,Pontevedra,36900,886151325,CEP,42.384594,-8.700811,Pública,Non,Si
36004514,CPR Plurilingüe La Inmaculada,Rúa A Estrada 8,Marín,Pontevedra,36900,986881076,CPR,42.391724,-8.700197,Privada,Si,Non
36004526,CPR Plurilingüe San Narciso,Lugar CHAN DO MONTE 27,Marín,Pontevedra,36900,663337175,CPR,42.38931,-8.708128,Privada,Si,Non
36004538,EEI Nosa Señora do Carme,Avenida Jaime Janer s/n,Marín,Pontevedra,36900,886151337,EEI,42.3821,-8.698374,Pública,Non,Si
36004551,IES Illa de Tambo,Rúa da Estrada,Marín,Pontevedra,36900,986880158,IES,42.391026,-8.699134,Pública,Non,Si
36004681,CEIP de Seixo,Seixo (Nosa Señora Do Carme),Marín,Pontevedra,36913,886151350,CEIP,42.367344,-8.729281,Pública,Non,Si
36004691,CEIP de Coirón-Dena,Rúa dos Colexios,Meaño,Pontevedra,36967,886151374,CEIP,42.455917,-8.812194,Pública,Non,Si
36004708,CPI de Mosteiro-Meis,Mosteiro,Meis,Pontevedra,36637,886151379,CPI,42.518845,-8.705356,Pública,Non,Si
36004711,CEIP Plurilingüe Domaio,Rúa Verdeal 23,Moaña,Pontevedra,36957,886110278,CEIP,42.294083,-8.6789,Pública,Non,Si
36004733,CEIP Plurilingüe de Reibón,"Xunqueira, 17 (Reibon)",Moaña,Pontevedra,36955,886120348,CEIP,42.288483,-8.728414,Pública,Non,Si
36004745,IES Plurilingüe A Paralaia,Lugar O Redondo s/n,Moaña,Pontevedra,36950,886120354,IES,42.294094,-8.735343,Pública,Non,Si
36004927,CPI de Mondariz,Avenida Grupo Escolar 39,Mondariz,Pontevedra,36870,886110291,CPI,42.235844,-8.454048,Pública,Non,Si
36005087,CEIP Nosa Señora de Lourdes,Rúa da Constitucion 21,Mondariz-Balneario,Pontevedra,36890,886110310,CEIP,42.224007,-8.472044,Pública,Non,Si
36005129,EFOG Divino Maestro,Rúa Calvo Sotelo 4,Mondariz-Balneario,Pontevedra,36890,-,EFOG,42.225307,-8.4696865,Pública,Non,Si
36005142,CPI Plurilingüe Santa Lucía,Rúa Sete 34,Moraña,Pontevedra,36660,886159528,CPI,42.585445,-8.587189,Pública,Non,Si
36005245,CEIP Mestre Martínez Alonso,Rúa Castro 50,Mos,Pontevedra,36415,886110315,CEIP,42.19974,-8.60581,Pública,Non,Si
36005427,CPR Plurilingüe Lar,Avenida Rebullón 21,Mos,Pontevedra,36416,986487792,CPR,42.206463,-8.659827,Privada,Si,Non
36005555,CEIP Marquesa do Pazo da Mercé,Ctra Circunvalación 64,As Neves,Pontevedra,36440,886110114,CEIP,42.085297,-8.413542,Pública,Non,Si
36005622,EEI de Rubiós,O Couto,As Neves,Pontevedra,36449,649390956,EEI,42.110912,-8.422365,Pública,Non,Si
36005658,EEI de Taboexa,As Barreiras,As Neves,Pontevedra,36448,630869185,EEI,42.13573,-8.4365,Pública,Non,Si
36005671,EFAG A Cancela,Rúa Tortoreos s/n,As Neves,Pontevedra,36449,986648250,EFAG,42.09746,-8.423923,Privada,Si,Non
36005774,CEIP Humberto Juanes,"Rúa Curros Enriquez, 2 (Vilamean)",Nigrán,Pontevedra,36350,886110379,CEIP,42.14092,-8.807666,Pública,Non,Si
36005865,CPI Plurilingüe Arquitecto Palacios,Camiño dos Lagos 1,Nigrán,Pontevedra,36340,986365963,CPI,42.14606,-8.82311,Pública,Non,Si
36005919,CPR Plurilingüe Ángel de la Guarda,Priegue (San Mamede),Nigrán,Pontevedra,36391,986368073,CPR,42.165783,-8.796778,Privada,Si,Non
36005956,CEIP Carlos Casares,"Rúa PP Franciscanos, 40 (As Tomadas)",Nigrán,Pontevedra,36379,886110382,CEIP,42.117825,-8.792302,Pública,Non,Si
36006067,CEIP Mestre Manuel García,A Riña,Oia,Pontevedra,36794,886110488,CEIP,42.00632,-8.876705,Pública,Non,Si
36006079,CPI Curros Enríquez,Lugar Pazos 25,Pazos de Borbén,Pontevedra,36841,886110501,CPI,42.29312,-8.532906,Pública,Non,Si
36006109,CEIP de Parada-Campañó,Parada,Pontevedra,Pontevedra,36157,886151601,CEIP,42.459858,-8.654256,Pública,Non,Si
36006122,CEIP A Xunqueira Nº 1,Rúa Celso Emilio Ferreiro 2,Pontevedra,Pontevedra,36005,886159029,CEIP,42.43789,-8.639316,Pública,Non,Si
36006134,CEIP Plurilingüe San Benito de Lérez,Lugar O Cruceiro 57,Pontevedra,Pontevedra,36156,886151564,CEIP,42.45238,-8.63143,Pública,Non,Si
36006195,CEIP A Carballeira,Lugar A Camboa 10,Pontevedra,Pontevedra,36910,886151574,CEIP,42.40009,-8.68389,Pública,Non,Si
36006237,"CPR Plurilingüe Sagrado Corazón de Jesús, Placeres",Rúa da Praia (Os Placeres) 8,Pontevedra,Pontevedra,36910,986881349,CPR,42.407413,-8.684355,Privada,Si,Non
36006316,CEIP Daría González García,Avenida Montecelo 18,Pontevedra,Pontevedra,36161,986804135,CEIP,42.424305,-8.615647,Pública,Non,Non
36006353,CEIP de Vilaverde-Mourente,Rúa Villaverde 9,Pontevedra,Pontevedra,36164,886159034,CEIP,42.430977,-8.620309,Pública,Non,Si
36006377,CEIP Álvarez Limeses,Rúa Joaquin Costa 13,Pontevedra,Pontevedra,36001,986851780,CEIP,42.429024,-8.640694,Pública,Non,Si
36006390,CEIP Manuel Vidal Portela,Avenida de Buenos Aires s/n,Pontevedra,Pontevedra,36002,886151937,CEIP,42.433105,-8.638038,Pública,Non,Si
36006407,CEIP Plurilingüe Froebel,Rúa Martitegui 3,Pontevedra,Pontevedra,36002,886159532,CEIP,42.432392,-8.650065,Pública,Non,Si
36006419,IES Montecelo,Avenida Montecelo 16,Pontevedra,Pontevedra,36161,986850261,IES,42.426506,-8.618345,Pública,Non,Si
36006420,CEP Campolongo,Rúa Xeneral Rubín 3,Pontevedra,Pontevedra,36001,886151513,CEP,42.427784,-8.645562,Pública,Non,Si
36006432,CPR Salvador Moreno,Rúa Rosalía de Castro 66,Pontevedra,Pontevedra,36001,986852507,CPR,42.425713,-8.651445,Privada,Non,Non
36006456,CEEPR Juan XXIII,Rúa Eduardo Blanco Amor 66,Pontevedra,Pontevedra,36003,986855018,CEEPR,42.420876,-8.64675,Privada,Si,Non
36006511,Cen. Pub. Casa Tut. Menores Avelino Montero,Avenida de Vigo 20,Pontevedra,Pontevedra,36005,986844862,Cen. Pub.,42.425777,-8.640161,Pública,Non,Non
36006641,CPR Plurilingüe Calasancio,Rúa Blanco Porto 15,Pontevedra,Pontevedra,36001,986850941,CPR,42.428383,-8.639325,Privada,Si,Non
36006675,CPR San José,Rúa Princesa 1,Pontevedra,Pontevedra,36002,986861990,CPR,42.43308,-8.64582,Privada,Si,Non
36006699,CPR Plurilingüe Sagrado Corazón de Jesús,Rúa A Estrada 24,Pontevedra,Pontevedra,36004,986856350,CPR,42.427193,-8.629633,Privada,Si,Non
36006705,CPR Plurilingüe Ntra. Sra. de los Dolores,Rúa Alfonso XIII 2-12,Pontevedra,Pontevedra,36002,986856650,CPR,42.432438,-8.651647,Privada,Si,Non
36006717,IES Sánchez Cantón,Avenida Raiña Victoria,Pontevedra,Pontevedra,36001,886159039,IES,42.429047,-8.648864,Pública,Non,Si
36006729,IES Valle-Inclán,Avenida Montero Rios s/n,Pontevedra,Pontevedra,36001,986866448,IES,42.430996,-8.647388,Pública,Non,Si
36006730,IES Frei Martín Sarmiento,Avenida DE VIGO 23,Pontevedra,Pontevedra,36003,986852654,IES,42.425774,-8.639766,Pública,Non,Si
36006778,CEIP de Ponte Sampaio,Rúa A Xunqueira 12,Pontevedra,Pontevedra,36690,886151613,CEIP,42.345753,-8.602543,Pública,Non,Si
36006833,CEIP San Martiño,Lugar Igrexa-Salcedo 18,Pontevedra,Pontevedra,36143,886151541,CEIP,42.413574,-8.6488905,Pública,Non,Si
36006973,CPR Plurilingüe Hermanos Quiroga Rodríguez,Rúa Antonio Palacios s/n,O Porriño,Pontevedra,36400,986330689,CPR,42.160923,-8.614462,Privada,Si,Non
36006997,CPR Santo Tomás,"A Florida, Torneiros",O Porriño,Pontevedra,36410,986337614,CPR,42.161743,-8.637346,Privada,Si,Non
36007011,IES Pino Manso,Rúa Antonio Palacios 76,O Porriño,Pontevedra,36400,886110392,IES,42.15976,-8.613796,Pública,Non,Si
36007023,CEIP Plurilingüe Xosé Fernández López,Rúa Doantes de Sangue 1,O Porriño,Pontevedra,36400,886110429,CEIP,42.159046,-8.61311,Pública,Non,Si
36007035,CPI Domingo Fontán,Rapeira 9,Portas,Pontevedra,36658,886151632,CPI,42.579723,-8.655767,Pública,Non,Si
36007060,CEIP Plurilingüe de Chancelas,Rúa Xunqueira s/n,Poio,Pontevedra,36993,886151469,CEIP,42.424225,-8.712483,Pública,Non,Si
36007199,CEIP Plurilingüe Isidora Riestra,Rúa Camiño da Reiboa 10,Poio,Pontevedra,36995,886151450,CEIP,42.44007,-8.689378,Pública,Non,Si
36007242,CEIP de Viñas,Viñas 2,Poio,Pontevedra,36163,886151473,CEIP,42.43308,-8.66465,Pública,Non,Si
36007370,CEIP Feliciano Barrera,O Casal,Ponteareas,Pontevedra,36861,886110585,CEIP,42.15437,-8.543157,Pública,Non,Si
36007497,CEIP Nosa Señora dos Remedios,Rúa Azorin s/n,Ponteareas,Pontevedra,36860,886110532,CEIP,42.171154,-8.505171,Pública,Non,Si
36007515,CPR Plurilingüe Santiago Apóstol,Avenida Castelao 45,Ponteareas,Pontevedra,36860,986640112,CPR,42.174126,-8.50964,Privada,Si,Non
36007527,CPR Plurilingüe La Inmaculada,Rúa AMADO GARRA 2,Ponteareas,Pontevedra,36860,986640065,CPR,42.173183,-8.50544,Privada,Si,Non
36007539,CEIP Fermín Bouza Brey,Avenida Bouza Brey 15,Ponteareas,Pontevedra,36860,886110568,CEIP,42.169556,-8.506184,Pública,Non,Si
36007552,CIFP A Granxa,"Rúa Areas, s/n (Apdo. 7)",Ponteareas,Pontevedra,36860,886120880,CIFP,42.18103,-8.5199175,Pública,Non,Si
36007591,CEIP Manuel Cordo Boullosa,Rúa Concepcion Areal,Ponte Caldelas,Pontevedra,36820,886151498,CEIP,42.38816,-8.503093,Pública,Non,Si
36007621,CPI de Pontecesures,Rúa Avelino Pousa Antelo 2,Pontecesures,Pontevedra,36640,886151501,CPI,42.721622,-8.649652,Pública,Non,Si
36007631,CEIP Plurilingüe de Porto Cabeiro,Estrada Porto Cabeiro 5,Redondela,Pontevedra,36815,886110674,CEIP,42.246292,-8.630399,Pública,Non,Si
36007643,CEIP Plurilingüe Outeiro das Penas,Estrada de Cesantes 22,Redondela,Pontevedra,36693,886120381,CEIP,42.307957,-8.605526,Pública,Non,Si
36007709,CEIP Plurilingüe de Reboreda,Camiño do Colexio de Reboreda 3,Redondela,Pontevedra,36818,886110662,CEIP,42.288654,-8.5967,Pública,Non,Si
36007710,CEP Santa Mariña,Rúa MARISMA 2,Redondela,Pontevedra,36800,886110629,CEP,42.288548,-8.609825,Pública,Non,Si
36007734,IES Mendiño,Avenida MENDIÑO 40,Redondela,Pontevedra,36693,886110590,IES,42.291264,-8.611484,Pública,Non,Si
36007813,CPI Julia Becerra Malvar,"Rúa Joaquin Garcia Alvarez, 16-17",Ribadumia,Pontevedra,36636,886151636,CPI,42.502792,-8.770931,Pública,Non,Si
36008155,CPI Plurilingüe de Rodeiro,Rúa B 14,Rodeiro,Pontevedra,36530,986790028,CPI,42.648533,-7.9455667,Pública,Non,Si
36008489,CEP Altamira,Rúa Rosalía de Castro 11,Salceda de Caselas,Pontevedra,36470,886110687,CEP,42.10206,-8.56204,Pública,Non,Si
36008751,CEIP Plurilingüe Infante Felipe de Borbón,"Rúa da Escola, s/n",Salvaterra de Miño,Pontevedra,36450,886110717,CEIP,42.08458,-8.504474,Pública,Non,Si
36008805,CEIP de Portonovo,"Rúa Areal, 5 (Portonovo)",Sanxenxo,Pontevedra,36970,886151672,CEIP,42.39584,-8.827493,Pública,Non,Si
36008829,CEIP Magaláns-Dorrón,Dorrón (San Xoán),Sanxenxo,Pontevedra,36966,886151663,CEIP,42.403534,-8.766811,Pública,Non,Si
36008866,CEIP Plurilingüe A Florida,Ricardo Santos 16,Sanxenxo,Pontevedra,36960,886151645,CEIP,42.40297,-8.800532,Pública,Non,Si
36008878,CEIP Plurilingüe Cruceiro,Rúa Cruceiro s/n,Sanxenxo,Pontevedra,36990,886151687,CEIP,42.443916,-8.835733,Pública,Non,Si
36009032,CEIP Ramón de Valenzuela,Rúa Devesa 6,Silleda,Pontevedra,36570,886151718,CEIP,42.72613,-8.304521,Pública,Non,Si
36009123,CPR Plurilingüe María Inmaculada,Rúa María  Colmeiro 4,Silleda,Pontevedra,36540,986580013,CPR,42.696613,-8.245542,Privada,Si,Non
36009135,CEIP Plurilingüe de Silleda,Rúa Estrada da Estación 2,Silleda,Pontevedra,36540,886151696,CEIP,42.70274,-8.246376,Pública,Non,Si
36009147,CPR Santiago Apostol,A Montesiña,Soutomaior,Pontevedra,36691,986700086,CPR,42.336918,-8.58588,Privada,Si,Non
36009411,CEIP Pintor Antonio Fernández,Praza Pintor Antonio Fernández s/n,Tomiño,Pontevedra,36750,886110741,CEIP,41.947235,-8.773382,Pública,Non,Si
36009494,CEIP Plurilingüe de Tebra,A Igrexa,Tomiño,Pontevedra,36746,886110732,CEIP,42.041695,-8.733862,Pública,Non,Si
36009524,CEP Plurilingüe Pedro Caselles Beltrán,Estrada O Mosteiro,Tomiño,Pontevedra,36740,886110738,CEP,41.98758,-8.749735,Pública,Non,Si
36009627,CPR Neuropsicopedagógico O Pelouro,Rúa Os Baños 81,Tui,Pontevedra,36460,986629024,CPR,42.055965,-8.567162,Privada,Si,Non
36009755,CEIP de Pazos de Reis,A Porteliña 7,Tui,Pontevedra,36715,886110805,CEIP,42.056747,-8.652052,Pública,Non,Si
36009846,CEIP Plurilingüe Nº 1,Avenida Coengo Valiño,Tui,Pontevedra,36700,886110813,CEIP,42.05006,-8.639024,Pública,Non,Si
36009883,CPR Seminario Menor Diocesano San Pelayo,Rúa Calvo Sotelo 4,Tui,Pontevedra,36700,986600051,CPR,42.048294,-8.643343,Privada,Non,Non
36009895,CEIP Plurilingüe Nº 2,Avenida da Concordia s/n,Tui,Pontevedra,36700,886120057,CEIP,42.05164,-8.64251,Pública,Non,Si
36009901,IES San Paio,Rúa Casal Aboy 11,Tui,Pontevedra,36700,886110762,IES,42.05137,-8.648819,Pública,Non,Si
36009913,CEIP Plurilingüe de Baño-Xanza,Lugar Baño,Valga,Pontevedra,36645,886159054,CEIP,42.704712,-8.655295,Pública,Non,Si
36009925,CPR Plurilingüe Amor de Dios,Avenida de Europa 21,Vigo,Pontevedra,36212,986240669,CPR,42.216103,-8.758529,Privada,Si,Non
36009949,CEIP Plurilingüe Javier Sensat,"Rúa Javier Sensat, 8 (O Castañal)",Vigo,Pontevedra,36208,886120243,CEIP,42.220936,-8.762107,Pública,Non,Si
36009962,CEIP Otero Pedrayo,"Rúa Ramiro Pascual, 9 (Carneiras)",Vigo,Pontevedra,36213,886120257,CEIP,42.195194,-8.718772,Pública,Non,Si
36009974,CEIP de Coutada-Beade,"Camiño do Alen, 6 (As Coutadas)",Vigo,Pontevedra,36312,886111196,CEIP,42.19254,-8.701804,Pública,Non,Si
36009998,CEIP de Mosteiro-Bembrive,"Estrada de Bembrive, 161 (Mosteiro) 161",Vigo,Pontevedra,36214,886120216,CEIP,42.206203,-8.691035,Pública,Non,Si
36010009,CEIP Virxe do Rocío,Rúa Rocio 70,Vigo,Pontevedra,36208,886120862,CEIP,42.220043,-8.752206,Pública,Non,Si
36010071,CEIP Plurilingüe Santa Mariña,"Rúa do Xalon, s/n (Becerreira)",Vigo,Pontevedra,36318,886120175,CEIP,42.220757,-8.654606,Pública,Non,Si
36010083,CEIP Plurilingüe Carballal-Cabral,Rúa Lomba 1,Vigo,Pontevedra,36318,886120124,CEIP,42.2349,-8.648064,Pública,Non,Si
36010095,CPR Martín Códax,Avenida Aeroporto 734,Vigo,Pontevedra,36318,986288095,CPR,42.229095,-8.635377,Privada,Si,Non
36010101,CEIP O Sello,"Rúa Sardomela, 5 (O Sello)",Vigo,Pontevedra,36215,886120268,CEIP,42.221695,-8.668816,Pública,Non,Si
36010125,CEIP de Fonte Escura,Primeira Trav. de Barreiro 34,Vigo,Pontevedra,36317,886120130,CEIP,42.22822,-8.675438,Pública,Non,Si
36010137,CEIP da Igrexa-Candeán,Rúa San Cristovo 131,Vigo,Pontevedra,36317,886120037,CEIP,42.241665,-8.667981,Pública,Non,Si
36010150,CEIP Mestres Goldar,Rúa A COSTA 4,Vigo,Pontevedra,36213,886120095,CEIP,42.213768,-8.722864,Pública,Non,Si
36010162,CEIP A Canicouva,Rúa Canicouva 22,Vigo,Pontevedra,36213,886120237,CEIP,42.209522,-8.7298975,Pública,Non,Si
36010204,CEIP Plurilingüe Párroco Don Camilo,Estrada Matama-Pazo 104,Vigo,Pontevedra,36213,886120222,CEIP,42.201057,-8.753597,Pública,Non,Si
36010216,CPR Plurilingüe Divino Salvador,Estrada ó Bao 49,Vigo,Pontevedra,36330,986490320,CPR,42.194214,-8.778843,Privada,Si,Non
36010228,CEIP A Paz,Estrada FRAGOSELO 42,Vigo,Pontevedra,36330,886120271,CEIP,42.18819,-8.773041,Pública,Non,Si
