Código,Nome,Enderezo,Concello,Provincia,Cód. postal,Teléfono,Tipo de centro,COORDENADA_X,COORDENADA_Y,TITULARIDADE,ENSINO_CONCERTADO,DEPENDENTE
27009608,CEIP O Salvador,Pastoriza (O Salvador),A Pastoriza,Lugo,27287,982870025,CEIP,43.301712,-7.3491883,Pública,Non,Si
27010064,CEIP Plurilingüe Rosalía de Castro,Avenida Rio Azumara s/n,Pol,Lugo,27270,982870641,CEIP,43.134624,-7.3534017,Pública,Non,Si
27010155,CEIP da Pobra de Brollón,Rúa Outeiro s/n,A Pobra do Brollón,Lugo,27330,982870637,CEIP,42.549625,-7.3942986,Pública,Non,Si
27010325,CEIP Plurilingüe da Pontenova,Rúa Escolas s/n,A Pontenova,Lugo,27720,982828880,CEIP,43.35251,-7.1929016,Pública,Non,Si
27010520,CEIP Plurilingüe Virxe da Luz,Rúa do Miño s/n,Portomarín,Lugo,27170,982870645,CEIP,42.808514,-7.6143193,Pública,Non,Si
27010891,CEIP Gregorio Sanz,Avenida Luarca 1,Ribadeo,Lugo,27700,982870704,CEIP,43.53521,-7.0520535,Pública,Non,Si
27010911,CPR Plurilingüe Sagrado Corazón de Jesús,Rúa Carlos III 4,Ribadeo,Lugo,27700,982128415,CPR,43.538723,-7.044988,Privada,Si,Non
27010921,CFEA Pedro Murias,Vilaframil,Ribadeo,Lugo,27797,982828882,CFEA,43.54665,-7.120557,Pública,Non,Non
27011032,CEIP de San Clodio,"Estrada de San Pedro, s/n (San Clodio)",Ribas de Sil,Lugo,27310,982828219,CEIP,42.46522,-7.285611,Pública,Non,Si
27011287,CEIP Plurilingüe de Riotorto,As Rodrigas,Riotorto,Lugo,27744,982870712,CEIP,43.340855,-7.264028,Pública,Non,Si
27011615,Cen. Pub. Mestre José Rábade Arias,Avenida de Portugal s/n,Rábade,Lugo,27370,982828584,Cen. Pub.,43.127697,-7.643013,Pública,Non,Non
27011639,CEIP Otero Pedrayo,Rúa Rosalia de Castro s/n,Rábade,Lugo,27370,982870661,CEIP,43.12269,-7.631767,Pública,Non,Si
27011718,CPR Belarmino Fernández Iglesias,Lugar Pazo de Ribas 66,Sober,Lugo,27466,982460469,CPR,42.46399,-7.6182218,Privada,Si,Non
27011743,CEIP Antonio Fernández López,Oural,Sarria,Lugo,27392,982870832,CEIP,42.69726,-7.4344826,Pública,Non,Si
27011767,CEMU Profesional  Cantiga,Avenida da Merced 58,Sarria,Lugo,27600,630773232,CEMU,42.778442,-7.4205675,Privada,Non,Non
27011974,CPR Plurilingüe Ntra. Sra. de la Asunción,Rúa DA ASUNCION 34,Sarria,Lugo,27600,982531981,CPR,42.783234,-7.4113297,Privada,Si,Non
27011998,CPR Plurilingüe La Merced,Avenida da Merce 58,Sarria,Lugo,27600,982532357,CPR,42.778553,-7.420923,Privada,Si,Non
27012012,CEIP Frei Luís de Granada,Praza de Galicia,Sarria,Lugo,27600,982870838,CEIP,42.774853,-7.4079046,Pública,Non,Si
27012024,EFOG de Sarria,Praza da Galicia s/n,Sarria,Lugo,27600,-,EFOG,42.77478,-7.4079394,Pública,Non,Non
27012036,IES Gregorio Fernández,Rúa Castelao s/n,Sarria,Lugo,27600,982870790,IES,42.771954,-7.4075036,Pública,Non,Si
27012048,IES Xograr Afonso Gómez de Sarria,"Rúa Ánxel Fole, s/n (Zona escolar)",Sarria,Lugo,27600,982870801,IES,42.773483,-7.407625,Pública,Non,Si
27012450,CPI Dr. López Suárez,"Rúa Rosalia de Castro, s/n (Escairón)",O Saviñao,Lugo,27540,982828224,CPI,42.587162,-7.6379766,Pública,Non,Si
27012474,CEIP Plurilingüe Virxe do Carme,"Camiño do Pazo, s/n (Sober)",Sober,Lugo,27460,982870841,CEIP,42.46168,-7.582296,Pública,Non,Si
27012504,CPI San Tomé do Carballo,Rúa do Conde s/n,Taboada,Lugo,27550,982870851,CPI,42.721172,-7.7606287,Pública,Non,Si
27012607,CEIP Plurilingüe Celso Currás,Rúa Serra da Cadeira s/n,Trabada,Lugo,27765,982870856,CEIP,43.446842,-7.1948543,Pública,Non,Si
27012826,CEIP Plurilingüe Santa María do Valadouro,"Rúa Deputacion, 7 - Ferreira",O Valadouro,Lugo,27770,982828872,CEIP,43.552925,-7.4443426,Pública,Non,Si
27012887,CEIP do Vicedo,Rúa MAXISTERIO,O Vicedo,Lugo,27860,982870610,CEIP,43.733303,-7.6646833,Pública,Non,Si
27013296,CEIP Manuel Mato Vizoso,Rúa Cuart de Poblet s/n,Vilalba,Lugo,27800,982870888,CEIP,43.292603,-7.682005,Pública,Non,Si
27013314,IES Santiago Basanta Silva,Cidade Cultural M. Fraga Iribarne,Vilalba,Lugo,27800,982870872,IES,43.29359,-7.680975,Pública,Non,Si
27013326,IES Lois Peña Novo,Rúa Quart de Poblet s/n,Vilalba,Lugo,27800,982870860,IES,43.29304,-7.6832294,Pública,Non,Si
27013338,CEIP Antonio Insua Bermúdez,Rúa QUART DE POBLET s/n,Vilalba,Lugo,27800,982828151,CEIP,43.292515,-7.6833487,Pública,Non,Si
27013387,CEIP de Celeiro,Rúa San Pantaleón s/n,Viveiro,Lugo,27863,982870953,CEIP,43.677288,-7.586408,Pública,Non,Si
27013624,CPR Plurilingüe Landro,Rúa Nicolas Cora 60,Viveiro,Lugo,27850,982560906,CPR,43.6614,-7.592787,Privada,Si,Non
27013636,IES María Sarmiento,Rúa Misericordia 58,Viveiro,Lugo,27850,982870916,IES,43.6678,-7.6013913,Pública,Non,Si
27013648,IES Vilar Ponte,Rúa Antonio Ledesma 20,Viveiro,Lugo,27850,982870901,IES,43.66725,-7.600479,Pública,Non,Si
27013673,CEIP de Casás,Rúa Orquidea 63,Lugo,Lugo,27004,982870483,CEIP,43.013943,-7.5741677,Pública,Non,Si
27013697,CEIP Plurilingüe Eloísa Rivadulla,Avenida de Monforte s/n,Chantada,Lugo,27500,982828133,CEIP,42.60802,-7.7590985,Pública,Non,Si
27013703,CEIP de Quiroga,Rúa Río Lor,Quiroga,Lugo,27320,982828237,CEIP,42.473938,-7.2675676,Pública,Non,Si
27013855,CPR Radio ECCA,Garaballa de Arriba s/n,Lugo,Lugo,27003,982210602,CPR,43.029934,-7.563572,Privada,Non,Non
27013922,CEIP Plurilingüe do Castro de Ouro,A Seara s/n,Alfoz,Lugo,27776,982870048,CEIP,43.52702,-7.4191833,Pública,Non,Si
27013934,IES Perdouro,Rúa do Instituto s/n,Burela,Lugo,27880,982870102,IES,43.652077,-7.3569345,Pública,Non,Si
27013958,IES Monte Castelo,Rúa do Ril s/n,Burela,Lugo,27880,982828241,IES,43.651363,-7.356709,Pública,Non,Si
27014008,CPI Plurilingüe Tino Grandío,Estrada Guntín s/n,Guntín,Lugo,27211,982870363,CPI,42.88559,-7.696486,Pública,Non,Si
27014033,EEI Fingoi nº 2,Travesa Rua Erin 7,Lugo,Lugo,27002,982870460,EEI,43.000786,-7.549517,Pública,Non,Si
27014057,CEE Santa María,Rúa Da Luz 1,Lugo,Lugo,27002,982829220,CEE,42.995705,-7.5464168,Pública,Non,Si
27014070,CEIP de Palas de Rei,Rúa Ourense s/n,Palas de Rei,Lugo,27200,982870628,CEIP,42.868565,-7.8664703,Pública,Non,Si
27014082,EEI de Sarria,Rúa Marques de Ugena,Sarria,Lugo,27600,982530047,EEI,42.77971,-7.415613,Pública,Non,Si
27014094,EEI de Vilalba,Rúa Quart de Poblet s/n,Vilalba,Lugo,27800,982828155,EEI,43.292816,-7.684293,Pública,Non,Si
27014100,EEI San Roque,Rúa Benito Galceran 26/28,Viveiro,Lugo,27850,982870957,EEI,43.664627,-7.593339,Pública,Non,Si
27014240,CEIP de Samos,Samos (Santa Xertrude),Samos,Lugo,27620,982828259,CEIP,42.736385,-7.325172,Pública,Non,Si
27014586,CEIP de Baamonde,Rúa José Mª Fernández Piñeiro s/n,Begonte,Lugo,27371,982870092,CEIP,43.175476,-7.753801,Pública,Non,Si
